name, average, standard, count
Calista_Flockhart, 0.296334, 0.079396, 6
Cameron_Diaz, 0.331510, 0.077168, 6
Camilla_Parker_Bowles, 0.192866, 0.000000, 2
Candice_Bergen, 0.245724, 0.010802, 3
Candie_Kung, 0.319666, 0.083836, 4
Carla_Del_Ponte, 0.242151, 0.046748, 5
Carla_Myers, 0.316746, 0.000000, 2
Carlos_Bianchi, 0.258295, 0.000000, 2
Carlos_Ghosn, 0.259511, 0.000000, 2
Carlos_Manuel_Pruneda, 0.358129, 0.038979, 3
Carlos_Menem, 0.265998, 0.088542, 21
Carlos_Mesa, 0.286143, 0.000000, 2
Carlos_Moya, 0.268955, 0.078238, 19
Carlos_Ortega, 0.361527, 0.071523, 3
Carlos_Quintanilla_Schmidt, 0.184261, 0.000000, 2
Carlos_Ruiz, 0.278784, 0.051672, 3
Carlos_Vives, 0.204366, 0.043620, 4
Carlo_Ancelotti, 0.220856, 0.054549, 3
Carly_Fiorina, 0.356303, 0.094371, 3
Carl_Reiner, 0.266197, 0.000000, 2
Carmen_Electra, 0.177135, 0.066912, 6
Carolina_Kluft, 0.299218, 0.018647, 3
Carolina_Moraes, 0.173079, 0.000000, 2
Caroline_Kennedy, 0.184662, 0.023801, 3
Carolyn_Dawn_Johnson, 0.192050, 0.054898, 3
Carol_Burnett, 0.289077, 0.000000, 2
Carol_Moseley_Braun, 0.255270, 0.000000, 2
Carrie-Anne_Moss, 0.246969, 0.052999, 5
Carson_Daly, 0.411485, 0.000000, 2
Carson_Palmer, 0.269321, 0.046756, 4
Cate_Blanchett, 0.290548, 0.043532, 4
Catherine_Deneuve, 0.211689, 0.052490, 5
Catherine_Zeta-Jones, 0.297869, 0.075542, 11
Cathy_Freeman, 0.152915, 0.000000, 2
Cecilia_Bolocco, 0.214461, 0.030486, 3
Celine_Dion, 0.311331, 0.065043, 8
Celso_Amorim, 0.263761, 0.000000, 2
Cesar_Gaviria, 0.241177, 0.064334, 8
Cesar_Maia, 0.329278, 0.000000, 2
Chakib_Khelil, 0.274029, 0.000000, 2
Chanda_Rubin, 0.320946, 0.069478, 5
Chang_Dae-whan, 0.253663, 0.000000, 2
Chan_Gailey, 0.423631, 0.052473, 3
Charles_Bronson, 0.404423, 0.102773, 3
Charles_Grassley, 0.263161, 0.000000, 2
Charles_Kartman, 0.248264, 0.000000, 2
Charles_Mathews, 0.434359, 0.000000, 2
Charles_Moose, 0.510471, 0.114634, 13
Charles_Schumer, 0.389731, 0.000000, 2
Charles_Taylor, 0.309375, 0.092684, 9
Charlie_Zaa, 0.323161, 0.000000, 2
Charlotte_Rampling, 0.410668, 0.000000, 2
Charlton_Heston, 0.318436, 0.063137, 6
Chen_Liang_Yu, 0.316678, 0.000000, 2
Chen_Shui-bian, 0.325511, 0.089991, 5
Cherie_Blair, 0.239390, 0.057892, 4
Chick_Hearn, 0.270865, 0.094813, 3
Chita_Rivera, 0.360922, 0.000000, 2
Choi_Sung-hong, 0.199599, 0.084344, 5
Chok_Tong_Goh, 0.395875, 0.000000, 2
Christian_Fittipaldi, 0.347595, 0.000000, 2
Christian_Longo, 0.252984, 0.065243, 3
Christian_Wulff, 0.331336, 0.000000, 2
Christina_Aguilera, 0.283787, 0.044585, 4
Christine_Baumgartner, 0.276579, 0.068397, 5
Christine_Ebersole, 0.340469, 0.000000, 2
Christine_Gregoire, 0.231222, 0.041338, 4
Christine_Todd_Whitman, 0.253621, 0.078268, 6
Christopher_Patten, 0.311984, 0.000000, 2
Christopher_Reeve, 0.279751, 0.057463, 4
Christopher_Walken, 0.224463, 0.050983, 4
Chris_Bell, 0.190506, 0.000000, 2
Chris_Byrd, 0.378042, 0.000000, 2
Chris_Cooper, 0.249842, 0.000000, 2
Chris_Rock, 0.242917, 0.000000, 2
Chris_Tucker, 0.192160, 0.000000, 2
Chuck_Amato, 0.135626, 0.000000, 2
Chuck_Yeager, 0.305800, 0.000000, 2
Chung_Mong-hun, 0.205447, 0.000000, 2
Chung_Mong-joon, 0.203466, 0.000000, 2
Cindy_Crawford, 0.277245, 0.035548, 3
Cindy_Margolis, 0.169300, 0.000000, 2
Ciro_Gomes, 0.256778, 0.046127, 5
Claire_Danes, 0.243594, 0.011407, 3
Claire_Hentzen, 0.229503, 0.000000, 2
Claire_Leger, 0.195555, 0.000000, 2
Clara_Harris, 0.245359, 0.069715, 5
Clare_Short, 0.250810, 0.105877, 4
Claudia_Pechstein, 0.448381, 0.078913, 5
Claudia_Schiffer, 0.238340, 0.042125, 3
Clay_Aiken, 0.213575, 0.061638, 6
Clint_Eastwood, 0.250727, 0.059237, 6
Colin_Farrell, 0.270910, 0.071763, 9
Colin_Jackson, 0.382728, 0.000000, 2
Colin_Montgomerie, 0.457979, 0.147174, 5
Colin_Powell, 0.239813, 0.081794, 236
Conan_OBrien, 0.389431, 0.067763, 4
Conchita_Martinez, 0.192986, 0.055684, 3
Condoleezza_Rice, 0.191072, 0.058541, 11
Constance_Marie, 0.240838, 0.005269, 3
Coretta_Scott_King, 0.262900, 0.013341, 3
Corinne_Coman, 0.239115, 0.000000, 2
Costas_Simitis, 0.146124, 0.058778, 6
Courtney_Love, 0.306333, 0.000000, 2
Cristina_Fernandez, 0.225494, 0.000000, 2
Cristina_Saralegui, 0.230723, 0.000000, 2
Cruz_Bustamante, 0.278555, 0.078310, 5
Cyndi_Thompson, 0.224025, 0.000000, 2
Daisy_Fuentes, 0.255678, 0.042343, 4
Dai_Bachtiar, 0.242734, 0.000000, 2
Dalai_Lama, 0.389502, 0.000000, 2
Dale_Earnhardt_Jr, 0.395296, 0.100148, 4
Damon_van_Dam, 0.231547, 0.000000, 2
Daniela_Hantuchova, 0.245990, 0.000000, 2
Daniel_Day-Lewis, 0.236039, 0.052196, 3
Daniel_Radcliffe, 0.282419, 0.082621, 4
Dan_Morales, 0.349274, 0.066355, 3
Dan_Wheldon, 0.201033, 0.000000, 2
Darrell_Issa, 0.379472, 0.000000, 2
Darrell_Porter, 0.350274, 0.000000, 2
Darren_Clarke, 0.557772, 0.000000, 2
Daryl_Hannah, 0.229280, 0.000000, 2
Dave_Campo, 0.402172, 0.064797, 3
David_Anderson, 0.312765, 0.065076, 5
David_Beckham, 0.271420, 0.072032, 31
David_Bell, 0.301135, 0.000000, 2
David_Caraway, 0.374279, 0.000000, 2
David_Caruso, 0.332586, 0.034563, 3
David_Coulthard, 0.395881, 0.000000, 2
David_Dodge, 0.244155, 0.000000, 2
David_Heyman, 0.324804, 0.000000, 2
David_Heymann, 0.287663, 0.073631, 5
David_Hyde_Pierce, 0.237467, 0.042538, 4
David_Kelley, 0.158325, 0.000000, 2
David_Leahy, 0.440656, 0.000000, 2
David_Myers, 0.297533, 0.000000, 2
David_Nalbandian, 0.254299, 0.060954, 14
David_Spade, 0.334471, 0.000000, 2
David_Stern, 0.283894, 0.032419, 4
David_Trimble, 0.231458, 0.050343, 5
David_Wells, 0.329382, 0.066963, 7
David_Wolf, 0.240346, 0.000000, 2
Dean_Barkley, 0.442531, 0.116543, 4
Debbie_Reynolds, 0.197243, 0.052147, 4
Debra_Brown, 0.338856, 0.000000, 2
Debra_Messing, 0.310607, 0.023162, 3
Demetrius_Ferraciu, 0.154424, 0.000000, 2
Demi_Moore, 0.278799, 0.046847, 4
Denise_Johnson, 0.322560, 0.000000, 2
Dennis_Erickson, 0.206296, 0.000000, 2
Dennis_Hastert, 0.410279, 0.098903, 6
Dennis_Kozlowski, 0.354073, 0.000000, 2
Dennis_Kucinich, 0.213970, 0.064045, 7
Dennis_Powell, 0.302808, 0.000000, 2
Denzel_Washington, 0.372475, 0.065980, 5
Derek_Jeter, 0.337235, 0.075968, 4
Derek_Lowe, 0.281228, 0.000000, 2
Desiree_Lemosi, 0.228065, 0.000000, 2
Dexter_Jackson, 0.182143, 0.000000, 2
Diana_Krall, 0.246289, 0.054512, 6
Diana_Munz, 0.332779, 0.002738, 3
Diana_Taurasi, 0.350600, 0.000000, 2
Diane_Green, 0.255375, 0.000000, 2
Dianne_Feinstein, 0.350744, 0.047402, 3
Dick_Cheney, 0.348520, 0.080905, 14
Dick_Clark, 0.284087, 0.043727, 3
Dick_Latessa, 0.337875, 0.000000, 2
Dick_Vermeil, 0.295570, 0.000000, 2
Dino_de_Laurentis, 0.491380, 0.000000, 2
Dolly_Parton, 0.173360, 0.000000, 2
Dolma_Tsering, 0.135149, 0.000000, 2
Dominik_Garcia-Lorido, 0.269492, 0.000000, 2
Dominique_de_Villepin, 0.334830, 0.120246, 15
Donald_Evans, 0.442578, 0.000000, 2
Donald_Fehr, 0.205438, 0.024669, 4
Donald_Pettit, 0.244183, 0.027854, 3
Donald_Rumsfeld, 0.355069, 0.089049, 121
Donatella_Versace, 0.620058, 0.223501, 3
Donna_Shalala, 0.285923, 0.000000, 2
Don_Nickles, 0.293640, 0.000000, 2
Don_Siegelman, 0.223495, 0.028143, 4
Doris_Roberts, 0.261615, 0.012245, 3
Doris_Schroeder, 0.243047, 0.086414, 4
Dorthy_Moxley, 0.170644, 0.000000, 2
Doug_Collins, 0.301513, 0.000000, 2
Doug_Duncan, 0.281628, 0.000000, 2
Doug_Melvin, 0.296532, 0.076041, 3
Drew_Barrymore, 0.291584, 0.000000, 2
Duane_Lee_Chapman, 0.411607, 0.000000, 2
Dwayne_Johnson, 0.291443, 0.000000, 2
Eddie_Sutton, 0.546832, 0.000000, 2
Eddy_Merckx, 0.116545, 0.000000, 2
Edie_Falco, 0.308062, 0.000000, 2
Edmund_Hillary, 0.379573, 0.046935, 3
Edmund_Stoiber, 0.329964, 0.086986, 13
Eduardo_Duhalde, 0.233127, 0.066581, 14
Eduard_Shevardnadze, 0.432964, 0.112691, 5
Edward_James_Olmos, 0.298966, 0.000000, 2
Edward_Kennedy, 0.268908, 0.034819, 3
Edward_Lu, 0.373121, 0.088063, 6
Edward_Norton, 0.305684, 0.000000, 2
Edward_Said, 0.317514, 0.000000, 2
Edwina_Currie, 0.369202, 0.126035, 4
Edwin_Edwards, 0.268147, 0.033476, 3
Ed_Rosenthal, 0.347568, 0.054123, 3
Ed_Smart, 0.266764, 0.003275, 3
Eileen_Coparropa, 0.302975, 0.008169, 3
Elena_Bovina, 0.354664, 0.027475, 3
Eliane_Karp, 0.242369, 0.039363, 4
Elijah_Wood, 0.358332, 0.066241, 3
Elinor_Caplan, 0.234130, 0.000000, 2
Elin_Nordegren, 0.269462, 0.000000, 2
Elisabeth_Schumacher, 0.514389, 0.000000, 2
Elizabeth_Dole, 0.175761, 0.037842, 4
Elizabeth_Hurley, 0.244899, 0.058381, 5
Elizabeth_Shue, 0.146234, 0.000000, 2
Elizabeth_Smart, 0.265654, 0.053939, 5
Elizabeth_Taylor, 0.273347, 0.000000, 2
Ellen_DeGeneres, 0.164382, 0.000000, 2
Ellen_Engleman, 0.339787, 0.000000, 2
Elsa_Zylberstein, 0.312837, 0.058463, 6
