name, average, standard, count
Hee-Won_Han, 0.249865, 0.000000, 2
Heidi_Fleiss, 0.281807, 0.043505, 3
Heidi_Klum, 0.241245, 0.056119, 4
Heinz_Feldmann, 0.279747, 0.058736, 3
Heizo_Takenaka, 0.189755, 0.033275, 5
Helen_Clark, 0.260196, 0.055454, 3
Henrique_Meirelles, 0.192778, 0.000000, 2
Herb_Sendek, 0.215384, 0.018836, 3
Hermann_Maier, 0.206861, 0.000000, 2
Herta_Daeubler-Gmelin, 0.475095, 0.000000, 2
Hichiro_Naemura, 0.423325, 0.000000, 2
Hideki_Matsui, 0.260087, 0.000000, 2
Hilary_Duff, 0.275654, 0.030143, 3
Hillary_Clinton, 0.433953, 0.108911, 9
Hilmi_Ozkok, 0.282099, 0.000000, 2
Hipolito_Mejia, 0.235958, 0.074404, 3
Hisao_Oguchi, 0.600035, 0.000000, 2
Hitomi_Soga, 0.345560, 0.067613, 5
Holly_Hunter, 0.203581, 0.027695, 4
Hootie_Johnson, 0.600144, 0.000000, 2
Horst_Koehler, 0.265687, 0.054438, 3
Hosni_Mubarak, 0.342905, 0.000000, 2
Howard_Dean, 0.239280, 0.130008, 8
Howard_Schultz, 0.197593, 0.000000, 2
Howard_Smith, 0.800712, 0.000000, 2
Hugh_Grant, 0.303478, 0.076773, 4
Hugo_Chavez, 0.322134, 0.068723, 11
Hun_Sen, 0.270597, 0.034627, 3
Hu_Jintao, 0.324313, 0.072345, 8
Iain_Duncan_Smith, 0.361452, 0.108226, 4
Ian_McKellen, 0.483031, 0.000000, 2
Ian_Thorpe, 0.233855, 0.057695, 7
Iban_Mayo, 0.337558, 0.000000, 2
Ibrahim_Jaafari, 0.287384, 0.000000, 2
Igor_Ivanov, 0.193166, 0.000000, 2
Ilan_Ramon, 0.369038, 0.027109, 3
Imad_Moustapha, 0.334946, 0.000000, 2
Inam-ul-Haq, 0.306767, 0.000000, 2
Inocencio_Arias, 0.234623, 0.000000, 2
Intisar_Ajouri, 0.150754, 0.000000, 2
Isabella_Rossellini, 0.250817, 0.099556, 3
Isabelle_Huppert, 0.133249, 0.000000, 2
Isaiah_Washington, 0.223543, 0.000000, 2
Ishaq_Shahryar, 0.389605, 0.000000, 2
Ismail_Merchant, 0.246694, 0.000000, 2
Iva_Majoli, 0.267420, 0.000000, 2
Jackie_Chan, 0.316623, 0.070655, 4
Jack_Grubman, 0.192471, 0.000000, 2
Jack_Nicholson, 0.328834, 0.000000, 2
Jack_Straw, 0.322542, 0.119570, 4
Jacques_Chirac, 0.316496, 0.081883, 7
Jacques_Rogge, 0.330198, 0.074319, 9
Jake_Gyllenhaal, 0.283180, 0.056201, 3
James_Blake, 0.265895, 0.088211, 6
James_Butts, 0.203648, 0.000000, 2
James_Caan, 0.283311, 0.052632, 3
James_Cameron, 0.367204, 0.090301, 3
James_Cunningham, 0.323033, 0.070091, 3
James_Franco, 0.199198, 0.000000, 2
James_Gandolfini, 0.264130, 0.049456, 3
James_Ivory, 0.186043, 0.000000, 2
James_Jones, 0.254407, 0.000000, 2
James_Kelly, 0.184178, 0.000000, 2
James_Kopp, 0.239057, 0.000000, 2
James_McGreevey, 0.259065, 0.042416, 3
James_Parker, 0.337036, 0.000000, 2
James_Schultz, 0.168924, 0.000000, 2
James_Smith, 0.227915, 0.000000, 2
James_Traficant, 0.339854, 0.075289, 3
James_Wolfensohn, 0.217488, 0.000000, 2
Jamling_Norgay, 0.160532, 0.000000, 2
Jan-Michael_Gambill, 0.218024, 0.017794, 3
Janet_Napolitano, 0.276838, 0.033043, 3
Janet_Thorpe, 0.349948, 0.000000, 2
Jane_Kaczmarek, 0.333715, 0.000000, 2
Jane_Pauley, 0.412758, 0.000000, 2
Janica_Kostelic, 0.360262, 0.000000, 2
Jan_Ullrich, 0.259165, 0.051584, 5
Jason_Alexander, 0.417407, 0.000000, 2
Jason_Jennings, 0.204413, 0.000000, 2
Jason_Kidd, 0.323167, 0.094078, 5
Jason_Lezak, 0.204760, 0.000000, 2
Javier_Solana, 0.257286, 0.073733, 5
Javier_Weber, 0.341152, 0.000000, 2
Jay_Garner, 0.198166, 0.000000, 2
Jay_Leno, 0.182159, 0.040543, 3
Jay_Rasulo, 0.500225, 0.000000, 2
Jean-Claude_Braquet, 0.368279, 0.000000, 2
Jean-Claude_Juncker, 0.341655, 0.000000, 2
Jean-Claude_Trichet, 0.233316, 0.000000, 2
Jean-David_Levitte, 0.345368, 0.111053, 6
Jean-Francois_Pontal, 0.375564, 0.000000, 2
Jean-Marc_de_La_Sabliere, 0.286304, 0.000000, 2
Jean-Pierre_Raffarin, 0.397117, 0.133146, 7
Jean-Sebastien_Giguere, 0.337780, 0.000000, 2
Jeanne_Moreau, 0.392143, 0.000000, 2
Jean_Brumley, 0.247464, 0.000000, 2
Jean_Carnahan, 0.379939, 0.000000, 2
Jean_Charest, 0.293592, 0.126232, 8
Jean_Chretien, 0.348145, 0.141141, 13
Jeb_Bush, 0.261120, 0.085197, 5
Jefferson_Perez, 0.480472, 0.000000, 2
Jeffrey_Archer, 0.273241, 0.000000, 2
Jeffrey_Immelt, 0.283030, 0.000000, 2
Jeffrey_Jones, 0.290474, 0.000000, 2
Jeffrey_Scott_Postell, 0.164719, 0.000000, 2
Jeff_Van_Gundy, 0.242677, 0.050817, 3
Jelena_Dokic, 0.432264, 0.094705, 8
Jennifer_Aniston, 0.282776, 0.047852, 7
Jennifer_Capriati, 0.289422, 0.091801, 7
Jennifer_Connelly, 0.219029, 0.046969, 4
Jennifer_Garner, 0.315671, 0.070767, 10
Jennifer_Keller, 0.154614, 0.034271, 4
Jennifer_Lopez, 0.365932, 0.083940, 6
Jennifer_Reilly, 0.360184, 0.000000, 2
Jennifer_Rodriguez, 0.382390, 0.000000, 2
Jennifer_Thompson, 0.269524, 0.000000, 2
Jeong_Se-hyun, 0.284213, 0.072643, 6
Jeremy_Greenstock, 0.384693, 0.108018, 10
Jeremy_Shockey, 0.217641, 0.000000, 2
Jerry_Falwell, 0.438938, 0.000000, 2
Jerry_Regier, 0.255929, 0.027820, 3
Jerry_Springer, 0.310793, 0.049155, 3
Jesse_Harris, 0.423652, 0.154040, 3
Jesse_Jackson, 0.251669, 0.075836, 5
Jesse_James_Leija, 0.437733, 0.000000, 2
Jesse_Ventura, 0.231044, 0.000000, 2
Jessica_Alba, 0.379753, 0.000000, 2
Jessica_Lange, 0.650443, 0.000000, 2
Jessica_Lynch, 0.309931, 0.000000, 2
Jiang_Zemin, 0.204294, 0.073352, 12
Jia_Qinglin, 0.151884, 0.000000, 2
Jimmy_Carter, 0.369136, 0.082097, 6
Jim_Edmonds, 0.235968, 0.000000, 2
Jim_Furyk, 0.293933, 0.037915, 3
Jim_Hahn, 0.229046, 0.059215, 3
Jim_Harrick, 0.367904, 0.000000, 2
Jim_OBrien, 0.335951, 0.009296, 3
Jim_Tressel, 0.317312, 0.121165, 4
Jiri_Novak, 0.289089, 0.072406, 9
JJ_Redick, 0.297215, 0.000000, 2
JK_Rowling, 0.238882, 0.100122, 5
Joan_Claybrook, 0.359330, 0.000000, 2
Joan_Laporta, 0.411441, 0.071319, 5
Job_Cohen, 0.253976, 0.000000, 2
Jodie_Foster, 0.315930, 0.080686, 3
Joerg_Haider, 0.240215, 0.000000, 2
Joe_Calzaghe, 0.334454, 0.000000, 2
Joe_Dumars, 0.283814, 0.000000, 2
Joe_Gatti, 0.454897, 0.000000, 2
Joe_Lieberman, 0.221811, 0.059013, 4
Joe_Mantello, 0.300816, 0.000000, 2
Joe_Nichols, 0.187289, 0.022200, 4
Joe_Torre, 0.295855, 0.064167, 4
Johnny_Carson, 0.332198, 0.000000, 2
Johnny_Depp, 0.303337, 0.000000, 2
Johnny_Tapia, 0.402931, 0.038483, 3
Johnny_Unitas, 0.250515, 0.000000, 2
Johnson_Panjaitan, 0.188183, 0.000000, 2
John_Abizaid, 0.180513, 0.041421, 8
John_Allen_Muhammad, 0.247108, 0.053310, 6
John_Ashcroft, 0.287566, 0.076289, 6
John_Blaney, 0.162449, 0.000000, 2
John_Bolton, 0.315034, 0.079850, 6
John_Brady, 0.204825, 0.000000, 2
John_Cusack, 0.259677, 0.000000, 2
John_Edwards, 0.375158, 0.079048, 8
John_Garamendi, 0.252588, 0.000000, 2
John_Howard, 0.266643, 0.055909, 4
John_Jumper, 0.307675, 0.000000, 2
John_Kerry, 0.330742, 0.091087, 8
John_Malkovich, 0.431348, 0.147483, 3
John_Manley, 0.439897, 0.082576, 4
John_Mayer, 0.303528, 0.082130, 3
John_McCain, 0.370780, 0.083222, 4
John_McCallum, 0.426210, 0.000000, 2
John_McCormack, 0.343173, 0.000000, 2
John_McEnroe, 0.264390, 0.000000, 2
John_Negroponte, 0.275101, 0.061225, 7
John_Paul_II, 0.277954, 0.083045, 8
John_Reilly, 0.319619, 0.000000, 2
John_Rigas, 0.183789, 0.000000, 2
John_Rosa, 0.679040, 0.000000, 2
John_Rowland, 0.269285, 0.000000, 2
John_Ruiz, 0.289362, 0.000000, 2
John_Snow, 0.197744, 0.128023, 7
John_Spencer, 0.294992, 0.000000, 2
John_Stallworth, 0.304291, 0.000000, 2
John_Stockton, 0.487741, 0.000000, 2
John_Swofford, 0.325389, 0.080785, 3
John_Taylor, 0.402375, 0.000000, 2
John_Timoney, 0.427144, 0.000000, 2
John_Travolta, 0.443544, 0.086543, 5
John_Walsh, 0.316223, 0.000000, 2
John_Warner, 0.276254, 0.060631, 4
John_Wolf, 0.173044, 0.000000, 2
Jolanta_Kwasniewski, 0.262358, 0.000000, 2
Jonathan_Edwards, 0.252883, 0.105519, 7
Jonathan_Mostow, 0.230966, 0.000000, 2
Jong_Wook_Lee, 0.286980, 0.079471, 3
Jon_Corzine, 0.508354, 0.000000, 2
Jon_Gruden, 0.390584, 0.089871, 6
Jorge_Arce, 0.262278, 0.000000, 2
Jorge_Batlle, 0.374766, 0.078509, 3
Jorge_Castaneda, 0.223151, 0.000000, 2
Jorge_Rodolfo_Canicoba_Corral, 0.257264, 0.000000, 2
Jorge_Valdano, 0.166922, 0.000000, 2
Joschka_Fischer, 0.234754, 0.050166, 9
Joseph_Biden, 0.308287, 0.078346, 5
Joseph_Blatter, 0.259030, 0.000000, 2
Joseph_Deiss, 0.665091, 0.000000, 2
Joseph_Estrada, 0.305498, 0.063435, 3
Joseph_Ralston, 0.433920, 0.000000, 2
Jose_Canseco, 0.277862, 0.000000, 2
Jose_Dirceu, 0.612472, 0.000000, 2
Jose_Manuel_Durao_Barroso, 0.264461, 0.069187, 6
Jose_Maria_Aznar, 0.273240, 0.133794, 8
Jose_Mourinho, 0.401332, 0.000000, 2
Jose_Sarney, 0.330952, 0.002374, 3
Jose_Serra, 0.313747, 0.094985, 8
Jose_Theodore, 0.254499, 0.000000, 2
Jo_Dee_Messina, 0.184125, 0.000000, 2
Juan_Carlos_Ferrero, 0.208673, 0.000000, 2
Juan_Ignacio_Chela, 0.267768, 0.031019, 3
Juan_Manuel_Marquez, 0.330354, 0.063793, 3
Juan_Pablo_Montoya, 0.360084, 0.048316, 5
Juan_Valencia_Osorio, 0.245012, 0.000000, 2
Jude_Law, 0.202314, 0.000000, 2
Judi_Dench, 0.276739, 0.000000, 2
Judy_Genshaft, 0.261407, 0.000000, 2
Juergen_Peters, 0.215060, 0.000000, 2
Julianna_Margulies, 0.271009, 0.000000, 2
Julianne_Moore, 0.296675, 0.061104, 9
Julia_Tymoshenko, 0.412232, 0.122036, 3
Julie_Gerberding, 0.334619, 0.047689, 4
Julie_Taymor, 0.243728, 0.000000, 2
Julio_Iglesias_Jr, 0.178089, 0.000000, 2
Junichiro_Koizumi, 0.217151, 0.061689, 8
Justine_Henin, 0.307181, 0.000000, 2
Justine_Pasek, 0.266394, 0.077130, 5
Justin_Gatlin, 0.212569, 0.000000, 2
Justin_Guarini, 0.220274, 0.010848, 3
Justin_Timberlake, 0.375619, 0.089124, 6
Kalpana_Chawla, 0.204826, 0.075717, 5
Kamal_Kharrazi, 0.298917, 0.080865, 5
Karen_Mok, 0.309186, 0.000000, 2
Karin_Stoiber, 0.567168, 0.000000, 2
Kate_Capshaw, 0.433935, 0.000000, 2
Kate_Hudson, 0.315527, 0.060915, 8
Kate_Winslet, 0.250986, 0.050024, 4
Katherine_Harris, 0.289330, 0.036970, 4
Kathleen_Glynn, 0.218249, 0.000000, 2
Kathryn_Bigelow, 0.185556, 0.000000, 2
Kathy_Winters, 0.114377, 0.000000, 2
Katie_Harman, 0.350013, 0.109470, 3
Keanu_Reeves, 0.238415, 0.143886, 7
Keira_Knightley, 0.384426, 0.000000, 2
Keith_Bogans, 0.374674, 0.085986, 3
Kelli_White, 0.289185, 0.000000, 2
Kelly_Clarkson, 0.235677, 0.000000, 2
Kelvin_Sampson, 0.331144, 0.079006, 3
Kemal_Dervis, 0.174061, 0.025263, 3
Kenneth_Bowersox, 0.278508, 0.051910, 3
Kenneth_Branagh, 0.297014, 0.000000, 2
Kenneth_Evans, 0.233863, 0.000000, 2
Ken_Macha, 0.239352, 0.023327, 3
Ken_Watanabe, 0.245513, 0.000000, 2
Kevin_Costner, 0.229010, 0.107814, 7
Kevin_Spacey, 0.205454, 0.029757, 3
Kevin_Stallings, 0.254201, 0.000000, 2
Kieran_Prendergast, 0.162439, 0.000000, 2
Kifah_Ajouri, 0.252903, 0.000000, 2
Kiki_Vandeweghe, 0.345958, 0.000000, 2
Kimi_Raikkonen, 0.460326, 0.082526, 3
Kim_Dae-jung, 0.306978, 0.092195, 6
Kim_Jin-sun, 0.189989, 0.000000, 2
Kim_Jong-Il, 0.156318, 0.000000, 2
Kim_Ryong-sung, 0.254295, 0.046250, 3
Kim_Yong-il, 0.268440, 0.035769, 3
King_Abdullah_II, 0.314827, 0.099714, 5
Kirk_Ferentz, 0.500351, 0.000000, 2
Kirk_Johnson, 0.433407, 0.110776, 3
Kjell_Magne_Bondevik, 0.367620, 0.000000, 2
Klaus_Zwickel, 0.228363, 0.000000, 2
Kobe_Bryant, 0.368823, 0.000000, 2
Kofi_Annan, 0.350176, 0.050570, 5
Kosuke_Kitajima, 0.255251, 0.000000, 2
Kristanna_Loken, 0.278387, 0.061650, 5
Kristen_Breitweiser, 0.287071, 0.054779, 3
Kristin_Davis, 0.327376, 0.067805, 3
Kurt_Busch, 0.433880, 0.000000, 2
Kurt_Russell, 0.457402, 0.000000, 2
Kurt_Warner, 0.295539, 0.099749, 5
Kwon_Yang-sook, 0.214787, 0.032489, 3
Laila_Ali, 0.266780, 0.000000, 2
Lana_Clarkson, 0.262292, 0.000000, 2
Lance_Armstrong, 0.270967, 0.098023, 9
Lance_Bass, 0.267586, 0.050554, 5
Larry_Bowa, 0.271389, 0.000000, 2
Larry_Brown, 0.353847, 0.082414, 6
Larry_Coker, 0.350177, 0.079185, 3
Larry_Ellison, 0.460746, 0.110528, 3
Larry_Johnson, 0.242041, 0.000000, 2
Larry_Lindsey, 0.200230, 0.000000, 2
Larry_Lucchino, 0.260475, 0.000000, 2
Larry_Thompson, 0.193587, 0.039293, 4
Lars_Von_Trier, 0.457539, 0.191227, 3
Latrell_Sprewell, 0.319460, 0.000000, 2
Laura_Bush, 0.259497, 0.075805, 7
Laura_Hernandez, 0.175592, 0.000000, 2
Laura_Linney, 0.272492, 0.044501, 4
Laurent_Gbagbo, 0.362032, 0.000000, 2
Laurent_Jalabert, 0.185007, 0.000000, 2
Lauren_Hutton, 0.292285, 0.000000, 2
Lauren_Killian, 0.296879, 0.000000, 2
Lawrence_MacAulay, 0.252235, 0.000000, 2
Leander_Paes, 0.346011, 0.000000, 2
Lea_Fastow, 0.245922, 0.000000, 2
LeBron_James, 0.407421, 0.073807, 4
Lech_Walesa, 0.237422, 0.000000, 2
Lee_Hoi-chang, 0.183751, 0.042053, 3
Lee_Jun, 0.156108, 0.000000, 2
Lee_Soo-hyuck, 0.209469, 0.000000, 2
Lee_Tae-sik, 0.386627, 0.000000, 2
Lennox_Lewis, 0.294400, 0.082628, 3
Lenny_Wilkens, 0.420950, 0.114832, 3
Leonardo_DiCaprio, 0.220967, 0.117879, 6
Leonid_Kuchma, 0.365842, 0.067915, 5
Leslie_Ann_Woodward, 0.096253, 0.000000, 2
Leslie_Caldwell, 0.331087, 0.110463, 3
Leslie_Moonves, 0.286477, 0.000000, 2
Liam_Neeson, 0.434460, 0.138082, 3
Lili_Taylor, 0.303574, 0.000000, 2
Lily_Tomlin, 0.333531, 0.000000, 2
Lim_Dong-won, 0.221819, 0.000000, 2
Lina_Krasnoroutskaya, 0.308075, 0.000000, 2
Lindsay_Benko, 0.269735, 0.000000, 2
Lindsay_Davenport, 0.360092, 0.059316, 7
Lindsey_Graham, 0.392777, 0.000000, 2
Lino_Oviedo, 0.212471, 0.010815, 3
Lisa_Gottsegen, 0.333152, 0.000000, 2
Lisa_Ling, 0.397654, 0.000000, 2
Lisa_Marie_Presley, 0.287337, 0.000000, 2
Lisa_Raymond, 0.419623, 0.000000, 2
Liu_Mingkang, 0.201896, 0.000000, 2
Liza_Minnelli, 0.244908, 0.049866, 7
Li_Peng, 0.281457, 0.074170, 7
Li_Zhaoxing, 0.155276, 0.006223, 3
LK_Advani, 0.312271, 0.028381, 3
Lleyton_Hewitt, 0.221925, 0.072036, 8
Lloyd_Ward, 0.247069, 0.000000, 2
Lon_Kruger, 0.362850, 0.000000, 2
Lord_Hutton, 0.286256, 0.000000, 2
Lou_Piniella, 0.368247, 0.068930, 3
Luciano_Pavarotti, 0.215802, 0.000000, 2
Lucio_Gutierrez, 0.341104, 0.115657, 8
Lucy_Liu, 0.319916, 0.062150, 4
Ludivine_Sagnier, 0.276601, 0.065106, 3
Luis_Ernesto_Derbez_Bautista, 0.292891, 0.048095, 4
Luis_Figo, 0.349676, 0.046378, 3
Luis_Gonzalez_Macchi, 0.231871, 0.074135, 5
Luis_Horna, 0.532866, 0.179166, 3
Luiz_Felipe_Scolari, 0.217594, 0.000000, 2
Luiz_Inacio_Lula_da_Silva, 0.317241, 0.077251, 12
Luke_Walton, 0.290095, 0.000000, 2
Lyle_Vanclief, 0.160561, 0.000000, 2
Lynne_Cheney, 0.218603, 0.020124, 3
Lynn_Abraham, 0.317908, 0.000000, 2
Lynn_Redgrave, 0.292794, 0.000000, 2
Madeleine_Albright, 0.287950, 0.058033, 3
Madonna, 0.289444, 0.044536, 5
Magdalena_Maleeva, 0.313922, 0.056722, 3
Maggie_Smith, 0.381064, 0.000000, 2
Magui_Serna, 0.278084, 0.000000, 2
Mahathir_Mohamad, 0.310721, 0.034771, 5
Mahmoud_Abbas, 0.211881, 0.078372, 6
Makhdoom_Amin_Fahim, 0.223144, 0.040868, 3
Manfred_Stolpe, 0.306634, 0.000000, 2
Marat_Safin, 0.279380, 0.070105, 3
Marc-Andre_Fleury, 0.307231, 0.000000, 2
Marcelo_Ebrard, 0.210268, 0.023137, 3
Marcelo_Rios, 0.356882, 0.089542, 5
Marcelo_Salas, 0.152985, 0.000000, 2
Marco_Antonio_Barrera, 0.394853, 0.107843, 4
Marcus_Gronholm, 0.486845, 0.000000, 2
Mariah_Carey, 0.198512, 0.000000, 2
Mariana_Pollack, 0.206128, 0.043563, 3
Mariangel_Ruiz_Torrealba, 0.308051, 0.092136, 3
Maria_Luisa_Mendonca, 0.393800, 0.000000, 2
Maria_Shriver, 0.226440, 0.055978, 6
Marie-Reine_Le_Gougne, 0.229300, 0.000000, 2
Marieta_Chrousala, 0.293462, 0.085847, 3
Marilyn_Monroe, 0.242966, 0.000000, 2
Marina_Anissina, 0.204942, 0.000000, 2
Mario_Cipollini, 0.328656, 0.000000, 2
Mario_Dumont, 0.567089, 0.000000, 2
Mario_Kreutzberger, 0.403525, 0.000000, 2
Marisa_Tomei, 0.322646, 0.000000, 2
Marissa_Jaret_Winokur, 0.192171, 0.000000, 2
Markus_Naslund, 0.251816, 0.000000, 2
Mark_Cuban, 0.292102, 0.000000, 2
Mark_Dacey, 0.215097, 0.000000, 2
Mark_Geragos, 0.192419, 0.000000, 2
Mark_Hamister, 0.193480, 0.000000, 2
Mark_Heller, 0.253168, 0.000000, 2
Mark_Hurlbert, 0.429529, 0.165871, 5
Mark_Philippoussis, 0.328132, 0.099346, 7
Mark_Richt, 0.285558, 0.046201, 3
Mark_Schweiker, 0.495905, 0.000000, 2
Mark_Wahlberg, 0.273551, 0.066187, 4
Marlene_Weingartner, 0.491618, 0.000000, 2
Martha_Bowen, 0.220884, 0.000000, 2
Martha_Lucia_Ramirez, 0.257226, 0.053983, 4
Martha_Stewart, 0.243516, 0.053841, 5
Martina_McBride, 0.243316, 0.050677, 4
Martin_Brodeur, 0.295916, 0.000000, 2
Martin_Cauchon, 0.177810, 0.000000, 2
Martin_Hoellwarth, 0.301159, 0.000000, 2
Martin_McCauley, 0.266945, 0.000000, 2
Martin_McGuinness, 0.285278, 0.000000, 2
Martin_Scorsese, 0.259712, 0.037850, 4
Martin_Sheen, 0.188018, 0.000000, 2
Martin_Verkerk, 0.348790, 0.095646, 3
Marty_Mornhinweg, 0.374843, 0.061358, 3
Marwan_Barghouthi, 0.256801, 0.000000, 2
Mary-Kate_Olsen, 0.461611, 0.140124, 3
Mary_Steenburgen, 0.460156, 0.000000, 2
Mary_Tyler_Moore, 0.385050, 0.000000, 2
Masahiko_Nagasawa, 0.199459, 0.000000, 2
Mathias_Reichhold, 0.225450, 0.000000, 2
Matthew_Broderick, 0.314714, 0.117626, 4
Matthew_Perry, 0.379051, 0.082909, 6
Matt_Damon, 0.213007, 0.033078, 4
Matt_Dillon, 0.566660, 0.000000, 2
Matt_Doherty, 0.325309, 0.009361, 3
Maureen_Fanning, 0.321989, 0.000000, 2
Max_Mayfield, 0.364289, 0.000000, 2
Megan_Mullally, 0.236659, 0.024816, 3
Megawati_Sukarnoputri, 0.215592, 0.097247, 10
Meghann_Shaughnessy, 0.319821, 0.000000, 2
Melanie_Griffith, 0.403063, 0.117598, 3
Melissa_Etheridge, 0.380974, 0.000000, 2
Mel_Brooks, 0.303344, 0.000000, 2
Mel_Gibson, 0.243549, 0.000000, 2
Meryl_Streep, 0.456643, 0.110913, 3
Mesut_Yilmaz, 0.230296, 0.000000, 2
Mian_Khursheed_Mehmood_Kasuri, 0.268826, 0.031105, 3
Michael_Ballack, 0.387747, 0.000000, 2
Michael_Bloomberg, 0.238890, 0.096838, 9
Michael_Caine, 0.295443, 0.081833, 4
Michael_Capellas, 0.336848, 0.000000, 2
Michael_Chang, 0.411601, 0.121408, 4
Michael_Chiklis, 0.377367, 0.087086, 5
Michael_Douglas, 0.283848, 0.077507, 6
Michael_Jackson, 0.159130, 0.055607, 8
Michael_Jordan, 0.231033, 0.064793, 4
Michael_J_Sheehan, 0.120328, 0.000000, 2
Michael_Keaton, 0.445660, 0.000000, 2
Michael_Kostelnik, 0.262830, 0.000000, 2
Michael_Leavitt, 0.410927, 0.000000, 2
Michael_Moore, 0.174895, 0.007426, 3
Michael_Patrick_King, 0.217847, 0.000000, 2
Michael_Phelps, 0.293846, 0.043507, 3
Michael_Powell, 0.264113, 0.078378, 5
Michael_Schumacher, 0.328692, 0.070132, 6
Michael_Sullivan, 0.293376, 0.000000, 2
Michael_Winterbottom, 0.218471, 0.053941, 3
Michelle_Branch, 0.208984, 0.000000, 2
Michelle_Collins, 0.227310, 0.000000, 2
Michelle_Kwan, 0.306505, 0.053938, 5
Michelle_Pfeiffer, 0.244050, 0.000000, 2
Michelle_Rodriguez, 0.151580, 0.000000, 2
Michelle_Yeoh, 0.357918, 0.057096, 3
Michel_Duclos, 0.332143, 0.000000, 2
Michel_Temer, 0.329725, 0.000000, 2
Mick_Jagger, 0.418032, 0.197424, 3
Miguel_Contreras, 0.291146, 0.000000, 2
Miguel_Estrada, 0.344870, 0.000000, 2
Mike_Babcock, 0.429116, 0.000000, 2
Mike_Brey, 0.197136, 0.000000, 2
Mike_Krzyzewski, 0.234448, 0.017047, 3
Mike_Martz, 0.188342, 0.034688, 3
Mike_Montgomery, 0.507910, 0.000000, 2
Mike_Myers, 0.321729, 0.070529, 6
Mike_Scioscia, 0.343272, 0.000000, 2
Mike_Tyson, 0.588520, 0.000000, 2
Mike_Weir, 0.346289, 0.047364, 4
Mikhail_Gorbachev, 0.225137, 0.000000, 2
Mikhail_Kasyanov, 0.314866, 0.080230, 4
Mikhail_Wehbe, 0.413713, 0.000000, 2
Mikhail_Youzhny, 0.249557, 0.000000, 2
Mikulas_Dzurinda, 0.189743, 0.000000, 2
Milo_Djukanovic, 0.197906, 0.000000, 2
Milo_Maestrecampo, 0.380340, 0.032181, 3
Minnie_Driver, 0.218278, 0.000000, 2
Mireya_Moscoso, 0.386152, 0.122490, 4
Miroljub, 0.468811, 0.000000, 2
Mitchell_Daniels, 0.302946, 0.060218, 4
Miyako_Miyazaki, 0.257847, 0.000000, 2
Mohamed_Benaissa, 0.173367, 0.000000, 2
Mohamed_ElBaradei, 0.261283, 0.047038, 4
Mohammad_Khatami, 0.241158, 0.038948, 6
Mohammed_Al-Douri, 0.341214, 0.000000, 2
Mohammed_Baqir_al-Hakim, 0.177348, 0.025003, 3
Monica_Bellucci, 0.239040, 0.022590, 3
Monica_Lewinsky, 0.167262, 0.006455, 3
Monica_Seles, 0.219782, 0.048872, 6
Monique_Garbrecht-Enfeldt, 0.263218, 0.000000, 2
Morgan_Freeman, 0.395397, 0.000000, 2
Moshe_Katsav, 0.346513, 0.068875, 3
Muammar_Gaddafi, 0.418651, 0.000000, 2
Muhammad_Ali, 0.254377, 0.105968, 8
Muhammad_Saeed_al-Sahhaf, 0.329377, 0.068321, 4
Mukesh_Ambani, 0.318343, 0.089977, 3
Munir_Akram, 0.278964, 0.000000, 2
Nabil_Shaath, 0.262606, 0.054369, 3
Nadia_Petrova, 0.323677, 0.049935, 5
Nadine_Vinzens, 0.249056, 0.000000, 2
Naji_Sabri, 0.362522, 0.084265, 7
Nancy_Demme, 0.254843, 0.000000, 2
Nancy_Pelosi, 0.189354, 0.045100, 8
Nancy_Reagan, 0.417880, 0.000000, 2
Nancy_Sinatra, 0.388886, 0.000000, 2
Nanni_Moretti, 0.396164, 0.000000, 2
Nan_Wang, 0.242900, 0.047554, 4
Naomi_Campbell, 0.245589, 0.000000, 2
Naomi_Watts, 0.204207, 0.060326, 5
Naoto_Kan, 0.169924, 0.013211, 3
Nasser_al-Kidwa, 0.309710, 0.000000, 2
Nastassia_Kinski, 0.187640, 0.000000, 2
Natalie_Cole, 0.404001, 0.059105, 3
Natalie_Coughlin, 0.242366, 0.111671, 5
Natalie_Maines, 0.294956, 0.039375, 4
Natasha_McElhone, 0.178654, 0.018637, 3
Nathalie_Baye, 0.230043, 0.054166, 4
Nathan_Lane, 0.247413, 0.000000, 2
Nelson_Mandela, 0.246360, 0.000000, 2
Neri_Marcore, 0.542283, 0.000000, 2
Nestor_Kirchner, 0.215603, 0.035433, 6
Nia_Vardalos, 0.293119, 0.079180, 4
Nicanor_Duarte_Frutos, 0.253386, 0.060822, 4
Nicholas_Byron, 0.303532, 0.000000, 2
Nicholas_Tse, 0.584901, 0.000000, 2
Nick_Nolte, 0.262785, 0.099559, 5
Nicolas_Cage, 0.238352, 0.028584, 4
Nicolas_Escude, 0.368058, 0.000000, 2
Nicolas_Lapentti, 0.157654, 0.000000, 2
Nicole_Kidman, 0.317554, 0.064468, 9
Nikki_Reed, 0.264262, 0.000000, 2
Noah_Wyle, 0.305894, 0.000000, 2
Noelle_Bush, 0.278864, 0.056401, 4
Norah_Jones, 0.251149, 0.039365, 8
Nora_Bendijo, 0.240946, 0.000000, 2
Norm_Coleman, 0.345445, 0.046666, 3
Norodom_Sihanouk, 0.208071, 0.055716, 3
Nursultan_Nazarbayev, 0.286644, 0.000000, 2
OJ_Simpson, 0.195359, 0.000000, 2
